word,freq
desktop,1
deslyn,1
desmar,9
desmars,1
desmond,13
desodorantes,1
desolate,1
desorganized,1
desperate,20
desperately,10
despina,2
despite,372
despues,4
desrcibed,1
dessert,3
dest,1
destination,56
destiny,3
destroy,2
desu,9
desuga,1
desukesi,1
desuyo,1
det,1
detach,1
detached,3
detailed,131
detalle,1
detalles,1
dete,1
detect,5
detector,34
detent,1
detention,1
deter,3
detergent,21
deteriorate,3
deteriorated,1
determine,5
determined,1
deterrent,1
detotemobu,1
detour,1
detract,8
detractor,1
detriment,2
detroit,1
deuleogamyeon,1
deungi,1
deutsch,1
deutsche,1
deux,2
dev,3
devastate,1
develop,12
developed,2
development,6
developpe,1
devi,12
deviation,1
device,38
devika,1
devil,2
devin,8
devine,1
devise,1
devon,10
devote,1
dewey,1
dewitt,1
dexe,1
dexter,10
di,115
dia,6
diablito,1
dial,2
dialect,1
dialogue,2
diameter,2
diamond,10
dian,51
diana,47
dianas,2
diane,13
dianne,5
diao,1
diaper,3
diaphragm,1
diara,2
dias,4
diatribe,2
diavanna,5
dib,1
dic,1
dicey,2
dicficult,1
dicreet,1
dictate,1
dictionary,1
did,2
diddn,1
didhe,1
didi,2
didier,3
didint,2
didn,8
die,145
dieee,1
diego,17
dieing,1
dientes,1
diesel,1
diesem,4
dietary,1
diference,2
diferent,1
diferente,1
diferentes,2
diff,3
differ,4
difference,69
different,766
differential,1
differentiator,1
differently,6
difficile,1
difficult,744
difficulty,140
diffinately,1
diffuclt,1
diffuser,1
dificil,1
dificult,2
difrent,1
dig,8
diga,1
digit,2
digital,9
digna,2
dignity,1
digusting,1
digy,1
dijana,2
dikla,7
dilapidate,1
dilapidated,3
dildo,1
dilemma,1
diligence,4
diligent,5
diligently,3
dillapidate,1
dilute,1
diluted,1
dilwar,2
dim,31
dima,4
dimas,1
dime,2
dimension,5
diminish,3
dimitri,1
dimitris,1
dimitry,2
dimly,1
dimmable,1
dimmer,5
din,1
dina,3
dind,1
dindt,3
dine,11
diner,41
dinero,1
dinette,1
ding,14
dinge,1
dinginess,1
dingy,32
dining,172
dinky,1
dinner,160
dinning,7
dinningroom,1
dinorah,6
dins,2
dint,5
dio,3
dion,17
dionne,1
dionysius,1
dip,7
dipicte,1
diplomatic,1
dipping,1
dipsosition,1
dire,6
direcctlly,1
direchtly,1
direcrion,1
direct,116
directa,1
directely,1
direction,223
directional,1
directionele,1
directions,1
directionsc,1
directly,265
direkt,5
direkten,1
direttamente,2
dirk,1
dirsty,1
dirt,99
dirthy,1
dirtiness,7
dirty,1518
dirtyness,3
dis,2
disaappointment,1
disability,10
disable,2
disabled,7
disadvantage,36
disagio,1
disagree,4
disagreeable,2
disagreement,5
disance,1
disapeare,1
disapointe,3
disapointed,2
disapointing,1
disapointment,2
disappear,18
disappionte,2
disappoint,345
disappointed,272
disappointing,159
disappointment,47
disarm,1
disarray,2
disaster,21
disastrous,3
disatteso,1
disbelief,2
disbelieve,1
discard,6
discharge,1
disclaim,1
disclaimer,3
disclose,32
disclosure,4
disco,6
discoloration,2
discolour,1
discomfort,17
discomfortable,1
discomforting,1
disconcerting,8
disconecte,1
disconnect,19
disconnected,2
discontented,1
discontinue,2
discordant,1
discount,33
discounted,1
discourage,8
discouraging,2
discover,116
discovery,6
discredit,1
discreet,23
discreete,1
discreetly,1
discrepancy,2
discret,4
discrete,5
discretion,5
discribe,6
discribed,7
discriminate,2
discriminative,1
discriminatory,1
discripted,1
discription,5
disctrict,1
discuss,40
discussion,16
disease,5
disembark,1
disengaged,1
disfrutamos,1
disgrace,3
disgraceful,3
disguise,4
disguised,1
disgust,8
disgusted,5
disgusting,123
disgustingly,5
dish,285
disheartening,2
dished,1
dishese,1
disheveled,2
dishonest,8
dishsoap,1
dishware,1
dishwashe,3
dishwasher,69
dishwashing,1
diside,1
disinfect,2
disinfectant,2
disinfecting,1
disinfection,3
disinfestazione,1
disingenuous,1
disinterested,4
disjointed,1
dislike,16
dislikes,1
dismal,3
dismantle,1
dismantlele,1
dismay,2
dismissive,6
disorder,2
disorderly,2
disorganised,2
disorganized,8
disparage,1
dispense,2
dispenser,15
disperse,2
dispiriting,1
displace,2
displacement,2
display,27
displeased,3
displeasure,1
disponibile,4
disponibili,1
disponibility,1
disponible,4
disposable,7
disposal,13
dispose,7
disposition,2
disposle,1
disposta,1
disppointe,1
disproportionate,1
dispuesta,3
dispuestos,1
dispute,14
disregard,14
disrepair,9
disreputable,1
disrespect,11
disrespectful,37
disrupt,12
disruption,4
disruptive,9
dissapoint,3
dissapointe,2
dissapointed,3
dissapointing,4
dissapointment,1
dissappeare,1
dissappointe,1
dissappointed,1
dissappointing,2
dissaray,1
dissatisfaction,5
dissatisfied,3
dissatisfy,5
dissipate,1
dissipation,1
dissuade,1
dist,1
distanation,1
distance,1595
distancia,1
distanse,1
distant,11
distinct,6
distinctive,3
distinctively,1
distinguish,1
distinguished,1
distort,2
distract,10
distracting,3
distraction,6
distraught,2
distress,2
distressed,1
distressing,3
distribucion,1
distribute,4
distribution,2
district,159
disturb,128
disturbance,30
disturbarlo,1
disturbed,3
disturbing,41
disturbingly,1
disturbs,1
ditch,1
ditmar,2
ditmars,10
ditmas,1
ditto,1
diu,1
dive,7
diverse,44
diversen,1
diversi,1
diversity,8
divert,1
divide,36
divider,13
dividing,1
divine,1
diving,1
division,1
divisori,1
divorced,1
divulge,1
divvy,2
diy,4
dizer,1
dizzy,2
dj,4
dk,2
dlb,4
dlls,3
dm,1
dmitriy,5
dmitry,4
dmv,3
dn,1
dnd,1
dnt,3
doa,3
doable,24
dobles,1
dobo,1
docaghaesseulddae,1
doccia,2
docile,1
dock,11
docking,1
docorated,1
doctor,9
document,11
documentation,5
dod,1
dodge,2
dodgy,18
doe,3
doebnida,1
doeeo,1
doeeossda,1
does,1
doesen,1
doesent,1
doesn,3
doesnot,1
doest,1
dog,376
doga,1
dogan,1
doggie,2
doggy,1
doghair,1
dogs,2
doh,2
doir,1
doladanidaga,1
doladanyeodo,1
dolaol,1
dolar,1
dolce,1
doll,5
dollar,167
dollari,1
dollars,1
dolores,6
dolphin,2
dolphy,1
dom,3
dome,2
domenica,1
domestic,8
domestically,1
domestiques,1
domicile,3
dominance,1
dominant,1
dominate,2
domingo,3
dominic,2
dominican,2
dominicans,1
dominik,3
dominique,7
dominiques,1
domino,8
dominos,1
domonique,1
don,46
dona,41
donald,8
donalda,1
donalds,1
donari,3
donas,1
donate,3
donavan,2
donde,6
dong,48
donis,1
donna,29
donnait,1
donnas,1
donnay,1
donne,1
donnot,1
donot,1
donoughtry,1
donovan,4
dont,7
donts,1
donut,41
donuts,6
donwside,1
doo,2
doona,1
dooo,1
door,2590
doorbell,18
doore,1
doorkey,1
doorknob,16
doorlocks,1
doorman,52
doormat,1
doorstep,32
doorway,9
dop,1
dope,69
dopeboys,1
doppelbetten,1
dor,6
dora,9
dorcas,3
doreen,1
dorian,11
dorina,11
dorion,2
doris,4
dorm,45
dormant,1
dormiamos,1
dormir,3
dormitory,9
doro,1
dorothy,3
dors,1
dort,3
dorthin,1
dos,7
dose,3
dosen,1
dosent,3
dosira,1
dostupnosti,1
dot,5
double,196
doubletree,1
doubt,200
doubtful,2
douche,3
doucher,1
doug,24
dough,8
doughnut,6
doughnuts,1
dought,1
douglas,20
douglass,1
dounia,1
douse,1
douubt,1
douwe,1
dov,2
dove,3
dovere,1
downer,2
downfall,17
downgrade,4
downhill,5
download,20
downplay,2
downpour,1
downright,3
downside,268
downstair,6
downstaira,1
downstairs,295
downstate,1
downtawon,1
downtime,4
downton,2
downtonwn,1
downtowm,2
downtown,666
downward,1
downwritten,1
dowtown,3
dozen,30
dr,38
drab,2
draco,2
draft,24
drafty,19
drag,32
drain,115
drainage,7
drainer,2
draining,4
drama,6
drangen,1
drano,1
drap,1
drape,7
draps,1
drastically,5
draught,1
draw,34
drawback,45
drawbacks,1
drawer,85
drawing,1
dre,2
dread,4
dreaded,1
dreadful,8
dream,37
dreamy,6
dreary,4
dreched,1
drei,1
dreme,1
drench,2
dress,25
dressed,1
dresser,44
dressing,4
drew,2
drift,3
driggs,1
drik,1
drill,6
drilling,8
drink,234
drinkable,1
drinker,4
drinking,21
drip,24
dripping,4
drity,1
drive,342
driver,55
driveway,53
driving,11
drizzle,1
drool,4
drop,445
dropbox,2
dropoff,1
dropping,8
drove,1
drown,23
drug,52
druggist,1
drugstore,21
drum,5
drunk,32
drunken,3
dry,115
drycleaner,1
dryer,243
dryied,1
drying,4
dryly,1
drywall,5
dsl,1
dsnt,1
dt,2
dtair,1
dto,2
dtown,1
du,59
dual,2
duan,6
duane,13
duanne,1
duas,2
dubbi,1
dubblewindow,1
dubious,1
ducha,4
duchess,2
duck,14
ducky,2
duct,14
dud,1
duda,4
dudar,1
dudas,1
duddy,1
dude,31
duden,1
dueit,1
duena,1
duff,1
duffle,1
duffy,1
duguste,1
duh,2
dui,10
duke,3
dukins,1
dulce,1
dull,9
duly,1
dumb,6
dumbfound,2
dumbo,36
dumboreul,1
dummy,2
dump,21
dumpling,3
dumpster,4
dumpy,4
dumster,1
dun,6
duncan,3
duncon,1
dungeon,8
dunk,2
dunken,1
dunkin,41
dunking,1
dunkins,1
dunno,3
duo,33
dupe,1
duper,1
duplex,23
duplicate,3
durante,2
duration,33
durch,6
durden,1
durfte,1
durian,1
durmiendo,1
durong,1
durty,6
dusan,3
dusean,1
dusk,4
dust,275
dustbunnie,1
dustin,5
dusting,2
dustmite,1
dusty,192
dutch,5
dutongiogo,1
duty,14
duvet,40
dvd,9
dvr,1
dwain,1
dwayne,4
dwele,1
dwell,2
dweller,5
dwelling,9
dwight,1
dy,27
dyaniswin,1
dyckman,4
dye,1
dyer,1
dyke,1
dyker,1
dylan,7
dylana,11
dynamic,1
dysfunctional,2
eachother,2
eada,3
eagear,1
eager,13
eaisily,1
eant,1
ear,163
earbud,6
earl,12
earle,2
earlier,185
earls,2
early,1153
earmuff,1
earn,14
earning,1
earphone,3
earplug,205
earplugs,5
earpugs,1
earring,3
earsplug,1
earth,30
earthquake,1
eas,1
easay,1
ease,54
eash,2
easier,5
easily,367
easly,2
east,619
easter,10
eastern,10
eastonehundred,1
eastside,10
easy,3223
easygoe,2
easygoing,14
easyvto,1
eat,747
eatable,1
eataly,2
eater,1
eateries,1
eaterries,1
eatery,111
eatierie,1
eatily,1
eating,20
eats,1
eavene,1
eazy,2
eazzzzy,1
ebada,1
ebenso,1
eberythe,1
ecactly,2
ecareful,1
ecc,1
eccentric,7
ecerythe,1
echo,8
echtes,1
ecke,3
eclectic,31
eclectically,1
eclipse,1
eco,1
economic,19
economical,44
economically,1
economist,1
economy,6
ecosystem,1
ecoute,2
ect,12
eczema,1
ed,36
eda,1
edda,4
eddi,1
eddie,23
eddies,1
eddy,5
edel,1
eden,5
edgar,24
edge,50
edgy,5
edible,1
edification,1
edificio,5
edit,7
edith,10
edlira,1
edmund,7
edna,13
eduard,1
eduardo,9
educate,2
educated,1
education,2
educational,3
edward,45
edwardo,1
edwards,5
edwin,19
edythe,4
eean,1
eeks,1
een,1
eeobiaenbi,1
eeobiaenbirosseuneungeojacegabulbeobiradeonde,1
eeobienbiro,1
eerie,4
eerily,1
eff,1
effect,18
effective,52
effectively,10
effectue,1
efficent,1
efficiency,5
efficient,73
efficiently,11
efford,1
effort,115
effortless,16
eficaz,1
efrem,1
egbe,1
egg,28
eggshell,2
egregious,1
eh,5
ehemann,1
ehhh,1
ehhhh,1
ehich,1
ehren,9
ehud,10
eifrat,1
eigenen,1
eighborhood,1
eighteen,1
eighth,2
eights,1
eileen,16
eilon,2
ein,19
einar,2
eindrucksvoll,1
eine,24
einem,1
einen,9
einer,5
einfach,4
eingelassen,1
eingerichtet,3
eingerichtete,1
einige,3
einigen,1
einkaufen,3
einkaufsmoglichkeiten,3
einlassen,1
einmal,1
einstein,4
einzig,1
einziger,1
einzudecken,1
eitan,2
eithout,1
ej,2
eject,1
ejoye,1
eka,1
ekta,1
el,131
ela,3
elaborate,3
elaborately,1
elaine,10
elaines,1
elan,6
elana,3
elavator,4
elbega,1
elbow,2
eld,1
eldar,1
elder,5
elderly,29
elderts,2
ele,5
eleanor,5
elec,1
elect,3
electic,1
election,1
electric,64
electrical,30
electrically,1
electrician,1
electricity,51
electrify,1
electrocute,2
electrodomesticos,1
electronic,34
electronically,1
elegance,1
elegant,15
elegantly,1
eleine,1
elem,2
element,14
elementary,1
elena,25
elene,5
eleni,1
elenora,4
elephant,1
eles,1
elevador,2
elevate,6
elevated,18
elevation,1
elevator,499
eleventh,1
elft,1
eli,28
eliahu,11
eliana,3
eliane,1
elias,4
elicit,1
elie,2
elien,1
elif,5
eligible,2
elijah,4
eliminate,4
elimination,1
eliminator,1
eliot,2
eliran,2
elisa,8
elisabeth,12
elise,11
elisha,1
elisheva,1
elissa,1
elissabetta,1
elite,2
elito,3
eliza,3
elizabeth,57
elizabethzymovet,1
elizabetta,1
ella,17
elle,50
ellen,8
ellens,1
ellers,1
elles,1
elley,1
elli,1
ellie,9
ellies,1
elliot,9
ellis,4
ellle,1
ello,1
ellos,1
elmhurst,8
elodie,1
eloise,2
elon,3
eloquent,1
els,1
elsa,2
elsie,1
elska,1
eluid,2
elva,1
elvin,10
elvira,4
elvis,1
ely,2
elyse,1
em,14
ema,1
emad,4
email,309
emailing,1
emanate,1
emani,4
emanuel,3
emanuele,1
emanuelle,1
emanuels,1
emasen,1
embarassed,1
embarrass,1
embarrassed,10
embarrassing,11
embarrassingly,1
embarrassment,3
embassy,1
embed,3
embellishment,1
emblematic,3
embody,1
embrace,2
emel,1
emelie,1
emels,1
emergency,108
emet,3
emil,1
emilie,5
emilio,1
emiliy,1
emily,61
emit,7
emma,40
emmanuel,18
emmanuelle,3
emmanuels,1
emmet,2
emmett,2
emmie,1
emmons,1
emmy,10
emory,1
emotion,1
emotional,1
emotionally,1
emotoins,1
empanadas,1
empanology,1
empathetic,2
empathy,4
empatico,1
empezar,1
empfangen,3
empfehle,1
empfehlen,6
empfehlenswert,3
empfehlenswerte,1
emphasis,3
emphasize,13
empire,82
emplacement,12
employ,3
employee,22
emporium,1
emptied,1
emptying,1
en,125
enable,13
enainarafan,1
enamel,1
encantada,1
encanto,1
enchanting,3
enciende,2
enclose,6
enclosed,2
encontraba,2
encontramos,1
encontrei,1
encounter,98
encourage,14
encouragement,1
encouraging,1
encrust,3
encrusted,2
encuentra,2
encuentras,1
encuetra,1
end,856
endangering,1
endear,1
endearing,1
endeavor,1
endede,1
ending,1
endless,12
endorse,1
endorsement,1
endroit,2
endroits,1
endure,14
endy,1
endys,1
enemy,3
energy,21
enforce,6
enforcement,1
engage,5
engaged,1
engagement,4
engaging,2
enganan,1
engine,12
engineer,2
england,3
english,125
engrossed,1
enhance,6
enighbourhood,1
enjioy,1
enjoable,1
enjoe,2
enjoid,1
enjoie,6
enjoin,5
enjoy,1955
enjoyable,150
enjoyde,1
enjoyed,2
enjoyedthe,1
enjoyment,3
enjuy,1
enleve,2
enlist,1
enoch,3
enogh,2
enojoye,1
enojye,1
enoma,1
enormous,16
enought,4
enoye,3
enquire,5
enquirer,1
enquiries,2
enquiry,9
enrich,1
enrico,5
enrique,12
enron,1
ensconced,1
ensemble,2
ensue,1
ensuite,16
ensuites,1
ensure,73
entail,2
enter,397
enterance,1
entertain,4
entertaining,5
entertainment,20
entfernt,3
entgegenkommend,1
enthusiasm,1
enthusiast,1
enthusiastic,13
enticing,2
entiende,1
entire,533
entirely,43
entirerly,1
entirety,6
entitle,5
entitled,1
entity,3
entra,1
entrace,1
entrada,3
entrance,448
entranceway,2
entrar,1
entras,2
entre,1
entree,1
entregar,1
entrego,1
entrepreneur,1
entrere,1
entrust,1
entry,141
entryway,11
entspannen,1
enttender,1
enu,1
enumerate,1
envelope,1
envie,1
enviornment,1
enviroment,3
environ,1
environment,145
environmental,3
envisage,1
envision,5
envolope,1
envy,2
enyinne,4
enyoye,1
enythe,1
eo,1
eobseoseo,2
eobseossda,1
eobseossneyo,2
eobsneyo,1
eoddeohgeireohgemucagimhago,1
eoddeongwajeongeuropeomisyeonbadgo,1
eodigaldegaisseumyeon,1
eomceong,1
eoryeobseubnida,1
eoryeoulsuisseoyo,1
ephraim,3
epic,11
episcopal,1
episode,1
epitome,5
epitomize,1
epitomized,1
eprfect,1
equal,7
equally,13
equate,2
equidistance,1
equidistant,1
equilibrate,1
equiment,2
equip,225
equipada,2
equipado,3
equipados,1
equipaje,1
equiped,48
equipement,2
equipment,94
equipped,384
equipt,2
equitable,1
equivalent,9
er,20
era,20
eran,7
erano,1
eraplug,1
erase,1
ercio,1
eren,3
eres,1
erfahrungen,1
ergie,1
ergonomically,1
eri,1
eric,132
erica,29
erick,2
ericka,1
erics,1
erik,16
erika,35
erin,53
erina,1
erkunden,1
erkundet,1
erlebt,1
erm,1
ermoglichen,1
ernest,1
ernesto,3
erode,2
err,1
errand,5
erratic,2
erratically,1
erreichbar,2
erreichen,3
erreicht,1
errol,1
error,29
erroyl,3
ers,5
ersellia,1
erudite,1
erunodekonobu,1
erutoshu,1
ervita,3
erwarten,1
eryka,1
es,105
esaies,1
esas,1
esattamente,1
esb,2
escalate,5
escalator,4
escalones,2
escandaloso,1
escapade,1
escape,48
escarpment,1
escasa,2
esch,1
escondidos,1
escort,6
escuro,1
ese,2
esi,2
esme,2
esmee,1
eso,1
esoecially,1
esos,2
esp,15
espacially,1
espacios,1
espacioso,1
espaco,2
espanol,4
especial,3
especially,856
especiallythe,1
especialy,3
especify,1
especislly,1
espectacular,1
espera,1
esperabamos,2
esperable,2
esperado,1
esperar,2
espere,1
espereu,1
espero,1
esporte,1
espress,2
espressa,1
espresso,7
esque,2
essam,1
esse,1
essen,1
essence,4
essencial,1
essense,1
essential,171
essentially,31
essentials,2
essex,11
esstisch,1
essy,1
est,25
esta,27
estaba,12
estabamos,1
estaban,1
establiment,1
establish,7
establishment,18
estacao,3
estacio,1
estacion,7
estaciones,2
estacoes,1
estad,1
estadia,6
estado,3
estan,4
estancia,3
estancy,1
estar,1
estare,1
estas,2
estate,9
estava,1
estavam,1
este,7
esteban,8
esteem,1
esteja,1
ester,1
esther,12
esthetic,2
esthetics,1
estimate,11
estiver,1
esto,3
estonian,1
estos,1
estranged,1
estupenda,1
estuve,1
estuviesemos,1
estuvieses,1
estuvimos,1
estuvo,1
esy,1
et,29
eta,12
etageres,1
etait,5
etch,1
ete,2
etehoshikatsutadesu,1
eteimasu,1
ethan,8
ethel,1
ether,1
ethernet,1
ethic,2
ethical,2
ethnic,13
ethnically,2
eti,1
etienne,1
etiquetes,1
etre,1
etremely,1
etsie,1
etta,4
ettrick,7
ettricks,3
etty,2
etwas,6
etwin,5
eu,2
euch,1
euclid,1
eueren,1
eufemia,2
eugene,9
eugenia,1
eugenie,1
eulogise,1
eun,7
eungdabdo,1
eunice,6
eur,2
euro,2
europe,25
european,19
europeans,2
ev,3
eva,22
evacuate,1
evaluate,6
evaluation,4
evan,29
evangel,2
evans,1
eve,35
eveident,1
eveland,2
evelyn,40
evening,358
evenly,2
evenrything,1
evens,1
event,141
eventful,1
eventhough,4
eventough,1
eventual,1
eventually,95
everething,1
everett,1
everithe,1
everithing,4
everithyng,1
everrrrr,1
evers,1
evert,1
everthe,3
everthing,18
evertime,1
everting,1
everton,2
evertyhe,1
everwhere,1
everybody,43
everydad,1
everyday,105
everyhe,1
everyhing,1
everynight,1
everyrhibg,1
everyrhing,1
everytbody,1
everythg,1
everythig,5
everythime,1
everythin,2
everythingg,1
everythingwas,2
everythink,2
everythinv,1
everythng,1
everytime,40
everytingh,1
everyware,1
everywherwe,1
evetythe,1
eveverything,1
eveyrhwere,1
eveythe,6
eveything,2
eveythinkg,1
evgenia,2
evi,5
evict,4
eviction,5
evidence,8
evident,9
evidential,1
evil,2
evolution,1
evolve,2
evrerything,1
evrething,1
evry,1
evryone,1
evrything,6
evryting,1
evy,3
ew,3
ewa,1
ewalk,2
ewr,2
eww,1
ex,10
exacerbate,3
exacly,2
exact,59
exactally,1
exactcly,1
exacting,1
exactitude,1
exactky,1
exactlh,1
exactly,2392
exacto,1
exaggerate,7
exaggerated,2
exaggeration,6
exam,6
examine,3
example,74
exatly,2
exaustiva,1
excatly,1
excavation,1
exceed,183
exceeded,2
exceedingly,3
excelant,1
excelellent,1
excelent,107
excelente,26
excelentes,1
excellant,2
excelle,1
excellebt,1
excellellt,1
excellemt,2
excellence,2
excellent,456
excellently,2
excellentspace,1
excellet,2
excelllent,1
excepcional,1
excepcte,1
excepption,1
excepted,1
exception,30
exceptional,200
exceptionally,47
exceptionnal,1
exceptionnaly,1
exceptionnelle,1
excerise,1
excersice,1
excesive,1
excess,2
excessive,23
excessively,4
excessivement,1
exchange,60
exciste,1
excite,1
excited,20
excitement,3
exciting,14
exclaim,1
exclamation,1
exclent,1
exclente,1
exclude,6
exclusive,5
exclusively,9
excpecte,2
excursion,9
excusable,2
excuse,36
excusion,1
execellent,1
execute,2
execution,2
executive,1
exeedingly,1
exelent,7
exellent,9
exemplary,3
exemple,2
exemplify,1
exemplifying,1
exempt,1
exepct,1
exept,3
exeptional,1
exercise,11
exert,1
exertion,1
exetremely,1
exhaust,31
exhausted,22
exhausting,19
exhaustion,1
exhaustive,2
exhibit,3
exhibition,2
exhilarating,1
exhorbatant,1
exhouste,1
exigent,1
exist,35
existant,2
existen,1
existence,2
existent,24
existing,1
exit,47
exits,1
exoecte,1
exoerience,1
exorbitant,2
exorbitantly,1
expactation,1
expacte,1
expansive,5
expat,1
expe,1
expecially,2
expect,3599
expectate,1
expectation,534
expectative,1
expectattion,1
expected,7
expectede,1
expection,1
expedition,1
expeditiously,2
expeience,1
expel,1
expence,1
expense,21
expensive,300
expensively,1
expentation,1
experence,2
experiance,3
experiemce,1
experien,1
experience,3046
experienced,17
experiencia,7
experiene,1
experiment,5
experimentar,1
experince,4
expert,8
expertise,1
expertly,1
expete,1
expexte,2
expience,1
expire,15
expirience,1
expiry,2
explain,283
explaining,1
explanation,44
explanatory,2
explicit,11
explicitly,7
explique,1
explode,4
exploration,8
explore,722
explorer,4
explosion,1
expo,6
expose,32
exposed,1
exposure,1
express,179
expression,2
expresso,2
expressway,11
exprience,2
exprince,1
exquisite,16
exquisitely,1
exquiste,1
exspect,2
exspectation,1
ext,2
extememly,1
extend,53
extended,44
extender,2
extension,17
extensive,9
extensively,6
extent,11
extenuate,6
exterience,1
exterior,24
exterminate,4
extermination,1
exterminator,13
external,11
extinct,1
extinguish,1
extinguisher,2
extit,1
extolling,1
extortion,2
extortionate,1
extra,820
extract,2
extractor,1
extrana,1
extraneous,1
extraordinarily,9
extraordinario,1
extraordinary,36
extrapolate,1
extravagant,4
extre,1
extreamly,2
extreemly,1
extrely,1
extrem,2
extremamente,1
extreme,33
extremelly,1
extremely,1226
extremley,2
extremly,6
exxellent,1
eyal,3
eye,78
eyebrow,1
eyelash,1
eyemask,5
eyepatch,1
eyeshade,1
eyesight,2
eyesore,1
ez,2
ezel,1
ezequiel,1
ezoo,1
ezpass,1
fa,14
fab,23
fabe,1
fabian,19
fabiana,1
fabio,4
fabiola,6
fabolous,2
faboulus,1
fabreze,1
fabric,5
fabricate,1
fabrication,1
fabrizio,3
fabulosa,1
fabulous,64
fabuloushost,1
fabulously,5
facade,1
face,290
facecloth,1
facelift,4
faceted,1
facetime,2
facetowell,1
facetten,1
facial,3
facil,2
facile,2
facilita,2
facilitate,18
facilite,2
facility,264
facillities,1
facind,1
facing,1
facon,1
fact,324
factly,1
facto,1
factor,36
factory,11
facts,1
factual,2
facuet,1
faculty,3
fade,4
fady,2
faece,2
fahre,1
fahren,1
fahrenheit,3
fahrt,2
fail,64
failure,5
faint,9
fair,138
faire,4
fairerweise,1
fairfield,1
fairly,253
fairness,8
fairway,6
fairways,1
fairy,3
fairytale,1
fait,2
faith,10
faithful,2
faithfully,2
fake,17
fala,2
falafel,3
fall,289
fallacious,1
fallon,3
falls,1
fallu,1
falsch,1
false,44
falsely,10
falsify,1
falt,1
falta,5
faltan,1
fam,2
familia,3
familiar,65
familiarity,3
familiarize,3
familiarwith,1
familie,2
familly,1
family,1383
familys,2
famous,33
fan,293
fanastic,2
fanatasic,1
fanatic,1
fancy,181
fanden,1
fang,167
fanny,2
fanrastic,1
fantasic,3
fantasist,1
fantasitic,1
fantastic,330
fantastica,1
fantastically,10
fantastinen,1
fantasy,2
fantatic,1
fantatisc,1
fantaxpatic,1
fany,1
fanzy,1
far,1676
fara,4
farah,1
faraz,1
farce,1
farcit,1
fard,1
fare,19
farewell,1
farhan,6
faridath,2
farika,1
farm,7
farmacia,1
farmacias,1
farmer,8
farmers,3
farmhouse,1
farming,1
farrah,3
farras,1
farrel,1
fart,2
farth,3
farther,29
fascinate,1
fascinating,3
fashion,26
fashionable,5
fashionably,2
fashioned,5
fast,803
fasten,1
faster,13
fastfood,3
fastidious,3
fastly,4
fat,6
fatal,1
fatanstic,1
fate,1
fatevi,1
father,43
fatherly,1
fathom,1
fatigue,1
fatima,1
fatou,1
fatte,1
fatty,1
fatu,5
faucet,35
fault,209
faultless,1
faulty,15
faund,1
fav,7
fave,3
faviana,3
favio,4
favor,35
favorable,5
favorably,1
favorite,172
favour,6
favourite,31
fay,1
faye,1
faze,1
fazer,1
faziah,1
fazle,1
fdr,1
fe,1
fear,37
fearful,2
feasble,1
feasible,2
feasilbe,1
feat,1
feather,3
feature,83
feb,1
febreeze,3
february,14
febuary,1
fecal,1
fece,12
federica,1
federico,5
fee,579
feed,18
feedback,41
feee,1
feel,3414
feeling,104
feelt,2
feet,2
feetback,1
fehlen,1
fehlt,1
fei,64
feiend,1
feiendly,1
feifei,1
fein,1
feint,1
felami,2
felecia,1
feli,3
felicia,6
felipe,7
felisha,4
felix,12
feliz,4
fell,5
fella,1
felling,4
fellow,17
felt,24
fely,1
fem,1
female,89
femi,4
fen,24
fence,15
feng,11
fengshui,1
fenster,1
fenton,2
fequency,1
fer,1
fera,1
ferenc,3
ferget,1
fermata,1
ferme,1
ferment,1
fermes,1
fernando,34
fernella,1
fernendo,1
ferny,2
ferrell,1
ferret,1
ferris,1
ferry,284
fesse,1
fest,1
festival,5
festivatie,1
festive,1
festivie,1
fetch,3
feted,1
fette,1
fever,2
feverishly,1
ffraud,1
fi,106
fiance,28
fiancee,5
fiasco,1
fiber,1
fica,3
ficamos,3
ficar,3
ficility,1
fickle,1
fiction,1
fictional,1
fiddle,4
fiddling,1
fidel,1
fidelia,1
fidgety,1
fidi,8
field,25
fields,4
fielmente,1
fiendly,1
fiest,1
fifi,4
fifth,42
fight,42
fighter,2
fighting,4
figidity,1
figura,1
figure,136
figured,3
fii,1
fiiiire,1
fiji,1
fijn,1
filament,1
file,16
filft,1
filing,1
filip,2
filipe,1
filipino,1
filiz,3
filled,1
filledwith,1
filling,1
film,18
films,1
filter,35
filtered,4
filth,13
filthy,144
filty,1
fin,2
final,40
finalise,1
finalize,2
finally,248
finance,1
financial,29
financially,4
finden,1
findet,1
finding,10
fine,1342
finely,1
fines,1
finest,1
finestre,1
finger,14
fingertip,8
finicky,9
finish,85
finished,2
finishing,2
finn,1
fino,1
fiona,2
fionce,2
fiorella,4
fiquei,1
fir,5
firas,1
firat,1
firealarm,1
firecube,1
firefighter,6
firefly,1
firehouse,3
firend,1
fireplace,12
firestick,3
firetrap,1
firetv,2
firework,8
firidge,1
firing,1
firm,77
firme,1
firmly,2
firmness,1
firnd,1
firo,1
firstly,14
firts,2
fiscally,1
fish,16
fishbowl,1
fisher,1
fisheye,1
fishgrala,1
fishing,1
fishy,3
fissure,1
fist,4
fit,261
fitful,1
fitment,1
fitness,4
fitnesscenter,2
fitted,8
fitting,14
fivemyles,1
fix,644
fixable,4
fixation,1
fixe,3
